date,daily_returns
2013-06-03,-0.003128328008519757
2013-06-04,-0.009347666421846807
2013-06-05,-0.014940127159578606
2013-06-06,0.007642658395292613
2013-06-07,-0.00661142434208291
2013-06-10,-0.0029392330652326633
2013-06-11,-0.012362888482632598
2013-06-12,0.008734584326337901
2013-06-13,-0.013567602903902753
2013-06-14,0.00453435647017786
2013-06-17,-0.0005324074074074495
2013-06-18,-0.020311740046784127
2013-06-19,-0.01456737588652477
2013-06-20,-0.008007907148580557
2013-06-21,-0.026505441354292576
2013-06-24,0.00022358026531518602
2013-06-25,-0.011325534609939653
2013-06-26,-0.010776999020272867
2013-06-27,0.006983594900705979
2013-06-28,0.03200262275237701
2013-07-01,0.022652851766775773
2013-07-02,0.00551984515759039
2013-07-03,-0.00803231939163497
2013-07-05,-0.0056777346557424285
2013-07-08,0.01758824238043612
2013-07-09,-0.0038356813069729003
2013-07-10,0.01558719368716277
2013-07-11,-0.001820785980416066
2013-07-12,0.002180488147991857
2013-07-15,0.006445349054838095
2013-07-16,0.0002673206336661493
2013-07-17,0.003365015918756197
2013-07-18,-0.015768092310970483
2013-07-19,0.003200376514884136
2013-07-22,-0.017170603551406236
2013-07-23,0.05136160767560081
2013-07-24,-0.004562893010374318
2013-07-25,0.005678449258836965
2013-07-26,0.015419850790267378
2013-07-29,0.012349538846334157
2013-07-30,-0.0017426983146563587
2013-07-31,0.009161823525512154
2013-08-01,0.01284061347651296
2013-08-02,0.01493924849742718
2013-08-05,-0.008946639684737434
2013-08-06,-0.0005803331542181232
2013-08-07,-0.00853800163447896
2013-08-08,-0.014229626255395767
2013-08-09,0.02840796567279134
2013-08-12,0.04752225265320091
2013-08-13,0.018240496762465034
2013-08-14,-0.0011835506519558175
2013-08-15,0.008877106304352109
2013-08-16,0.010769812672944131
2013-08-19,-0.013136644739433599
2013-08-20,0.0025744905901371475
2013-08-21,0.001194362608487869
2013-08-22,-0.0038571655797677703
2013-08-23,0.0038920601971978077
2013-08-26,-0.028590174364276303
2013-08-27,0.004719703636996336
2013-08-28,0.0016378214530164711
2013-08-29,-0.009119381736831361
2013-08-30,0.0027995796525565166
2013-09-03,0.020694666175447195
2013-09-04,-0.006859959373640175
2013-09-05,0.005956347043027128
2013-09-06,0.015956806230179414
2013-09-09,-0.02277890827192451
2013-09-10,-0.05444363577551352
2013-09-11,0.010647623527399496
2013-09-12,-0.016480145549937635
2013-09-13,-0.03179178317917826
2013-09-16,0.011552474895583375
2013-09-17,0.02055697092154971
2013-09-18,0.01639838168201774
2013-09-19,-0.010353588820664802
2013-09-20,0.04969940737254222
2013-09-23,-0.0031387575411706416
2013-09-24,-0.015477407483132385
2013-09-25,0.009739787759848928
2013-09-26,-0.007136687096376181
2013-09-27,-0.012428793371310202
2013-09-30,0.02351337178814888
2013-10-01,0.003278957291581324
2013-10-02,-0.012562300841571977
2013-10-03,-0.0007860822076499292
2013-10-04,0.009771649794008712
2013-10-07,-0.013962070732957462
2013-10-08,0.011743668648895964
2013-10-09,0.0062681364932960825
2013-10-10,0.006482340014459734
2013-10-11,0.006550165174549339
2013-10-14,0.0053221514394000205
2013-10-15,0.004880885537819782
2013-10-16,0.006756945525369525
2013-10-17,0.008701684836471726
2013-10-18,0.024508243431782862
2013-10-21,-0.0028665303570264357
2013-10-22,0.009795765267111498
2013-10-23,0.013239103931728
2013-10-24,-0.011189862946739107
2013-10-25,0.007449264009673788
2013-10-28,-0.024907714257675344
2013-10-29,0.01590545755770511
2013-10-30,-0.004179875632506173
2013-10-31,-0.005111899323132541
2013-11-01,0.012922331403957517
2013-11-04,-0.002469862363550156
2013-11-05,-0.008619295117128393
2013-11-06,-0.016179067803117557
2013-11-07,0.015742684763859698
2013-11-08,-0.002904564315352589
2013-11-11,0.0018533931351242836
2013-11-12,0.001199976923520747
2013-11-13,0.014455452390738895
2013-11-14,-0.006000075734625839
2013-11-15,-0.012118302980431981
2013-11-18,0.0017758359058207994
2013-11-19,-0.008757578673852285
2013-11-20,0.011914563106796052
2013-11-21,-0.002563630223204716
2013-11-22,0.007579838399384484
2013-11-25,0.018444266238973474
2013-11-26,0.023547056617922873
2013-11-27,0.018517840134808436
2013-11-29,-0.008703940151419842
2013-12-02,0.027378771111877045
2013-12-03,-0.002334361017230485
2013-12-04,0.005134513274336201
2013-12-05,-0.013877418775455532
2013-12-06,0.011446019785007621
2013-12-09,-0.0015535900287767166
2013-12-10,-0.007408717177968246
2013-12-11,-0.001460738207211148
2013-12-12,-0.010900203375316685
2013-12-13,0.005537218404487582
2013-12-16,-0.004502242152466351
2013-12-17,-0.00760374060793893
2013-12-18,-0.011456687909653658
2013-12-19,0.008375270910626943
2013-12-20,0.038377472587519675
2013-12-23,-0.004244943780806667
2013-12-24,-0.0066411823770852465
2013-12-26,-0.006756517112963194
2013-12-27,-0.009944830295131228
2013-12-30,0.011721849527519297
2013-12-31,-0.014063669744394115
2014-01-02,-0.021965903133078984
2014-01-03,0.005453066656807889
2014-01-06,-0.007156251723567238
2014-01-07,0.0063375228572090155
2014-01-08,-0.012771869134802985
2014-01-09,-0.0066707795996040235
2014-01-10,0.005235110894284466
2014-01-13,0.01989808298956558
2014-01-14,0.02007723420999657
2014-01-15,-0.005579876560930124
2014-01-16,-0.0245015787099685
2014-01-17,0.015536279061165021
2014-01-21,0.004443877829784801
2014-01-22,0.008467661511123931
2014-01-23,-0.018177568413103494
2014-01-24,0.008112513047777666
2014-01-27,-0.07992733878292461
2014-01-28,-0.011352418558736426
2014-01-29,-0.0019331003494758216
2014-01-30,0.0016367136071327908
2014-01-31,0.0018577706751896723
2014-02-03,0.014475704344705298
2014-02-04,0.007468700249611846
2014-02-05,-0.00015607015353409339
2014-02-06,0.013989970927396459
2014-02-07,0.017914870689655287
2014-02-10,0.013176052477362572
2014-02-11,-7.463243525650664e-05
2014-02-12,0.015879235706821898
2014-02-13,-0.000808184706941096
2014-02-14,0.003676538171657567
2014-02-18,-0.015787834942031915
2014-02-19,-0.01157489253214736
2014-02-20,-0.011107973265555827
2014-02-21,0.004378867206092251
2014-02-24,-0.010406596531134508
2014-02-25,-0.00902195149982746
2014-02-26,0.019947810959698338
2014-02-27,-0.002710027100270908
2014-02-28,0.0028884159318941583
2014-03-03,0.006593906321055059
2014-03-04,0.002108274979293736
2014-03-05,-0.0030242692914569345
2014-03-06,-0.0005840791333018284
2014-03-07,0.000904909132041144
2014-03-10,0.009737813606569865
2014-03-11,0.000969986382883437
2014-03-12,-0.011106762825888515
2014-03-13,-0.011231508527277721
2014-03-14,0.0039070689359430415
2014-03-17,0.008846869423244804
2014-03-18,-0.00026345502446365517
2014-03-19,-0.004818732823852625
2014-03-20,0.007887270663892488
2014-03-21,0.011860303638786289
2014-03-24,0.01075687605482289
2014-03-25,-0.009559808436852118
2014-03-26,-0.004298047352625026
2014-03-27,-0.0011163621478808147
2014-03-28,-0.0002235219610326799
2014-03-31,0.009147818310541357
2014-04-01,0.0016615895873718773
2014-04-02,-0.0069302368445304414
2014-04-03,-0.01293639451363224
2014-04-04,-0.015700801022902527
2014-04-07,-5.7309874491322735e-05
2014-04-08,0.013143817820571594
2014-04-09,-0.012897872982350338
2014-04-10,-0.0073928325819515636
2014-04-11,0.003983757048555525
2014-04-14,-0.007130999846649292
2014-04-15,0.002027377022815942
2014-04-16,0.011425598736055306
2014-04-17,0.011868023012153587
2014-04-21,0.0009959146789163477
2014-04-22,-0.013069424618063897
2014-04-23,0.0819818961410195
2014-04-24,0.007344523310495576
2014-04-25,0.03872783858446686
2014-04-28,-0.002962514097190646
2014-04-29,-0.00378167575506898
2014-04-30,0.0023555728787133935
2014-05-01,0.0018597416649760309
2014-05-02,0.014141550507948285
2014-05-05,-0.010899227902023542
2014-05-06,-0.0034992681818945296
2014-05-07,-0.007326996775446173
2014-05-08,-0.00416248575656047
2014-05-09,0.01244572341034173
2014-05-12,0.0015687465209249698
2014-05-13,0.0001852600377257034
2014-05-14,-0.008503544546786257
2014-05-15,0.014758330219761456
2014-05-16,0.01184917407240053
2014-05-19,0.00019848161564035881
2014-05-20,0.0026458963800828645
2014-05-21,0.001583348452112016
2014-05-22,0.011296457918224206
2014-05-23,0.0187256769739306
2014-05-27,-0.0025893898949858616
2014-05-28,0.018220861845162747
2014-05-29,-0.003745789920992155
2014-05-30,-0.006872037914691979
2014-06-02,0.01414141414141412
2014-06-03,0.011418891363679278
2014-06-04,0.003923575571477269
2014-06-05,-0.0027496717386266667
2014-06-06,-0.8548569481233638
2014-06-09,0.005869797225186736
2014-06-10,-0.004137931034482765
2014-06-11,-0.01672704027274657
2014-06-12,-0.010943764221475838
2014-06-13,0.010078878177037705
2014-06-16,-0.0013015184381779234
2014-06-17,0.001086012163336322
2014-06-18,-0.0034714688652636946
2014-06-19,-0.010341824515567198
2014-06-20,-0.0008799912000879804
2014-06-23,-0.006055268083232381
2014-06-24,0.0008861320336729984
2014-06-25,0.00597609561752995
2014-06-26,0.011881188118811862
2014-06-27,0.010328332246140496
2014-06-30,0.006348864736898625
2014-07-01,-0.00042771599657818695
2014-07-02,0.0058836114676935935
2014-07-03,0.020610443475486573
2014-07-07,-0.0064396465488497125
2014-07-08,0.0004195070791820268
2014-07-09,-0.0037215641052521647
2014-07-10,0.0019466512337560087
2014-07-11,0.012917454316320142
2014-07-14,-0.011715914981855985
2014-07-15,-0.005665127989928578
2014-07-16,-0.01783182105929522
2014-07-17,0.014395761516555574
2014-07-18,-0.005199618765223063
2014-07-21,0.008313905832508394
2014-07-22,0.026076858108108097
2014-07-23,-0.0016462599032821955
2014-07-24,0.006606204266721687
2014-07-25,0.013811673884776336
2014-07-28,-0.006463340739244603
2014-07-29,-0.002337873551534761
2014-07-30,-0.025980641874681725
2014-07-31,0.005543933054393318
2014-08-01,-0.005617393113492064
2014-08-04,-0.004916832304634364
2014-08-05,-0.0016820857863752187
2014-08-06,-0.005054759898904694
2014-08-07,0.0027519051651142133
2014-08-08,0.013194004644289636
2014-08-11,-0.00020835503698297763
2014-08-12,0.013233302073564615
2014-08-13,0.002673796791443903
2014-08-14,0.004923076923076964
2014-08-15,0.012043274137579022
2014-08-18,0.013816054860831026
2014-08-19,0.0003978911767630761
2014-08-20,9.94332305857126e-05
2014-08-21,0.007357327500497066
2014-08-22,0.002171338333991444
2014-08-25,-0.006411266495962285
2014-08-26,0.012300647245983206
2014-08-27,0.001174973073533776
2014-08-28,0.0024449877750611247
2014-08-29,0.00780487804878046
2014-09-02,-0.04220716360116166
2014-09-03,-0.008287851222963343
2014-09-04,0.008662861801875197
2014-09-05,-0.006163483884005248
2014-09-08,-0.003761691744611677
2014-09-09,0.0307174201449128
2014-09-10,0.004257425742574325
2014-09-11,0.0022675736961450237
2014-09-12,-0.0002951013181192321
2014-09-15,-0.007576503001082319
2014-09-16,0.007138607971445557
2014-09-17,0.0020673360897815315
2014-09-18,-0.00815404263680138
2014-09-19,0.0009904912836767883
2014-09-22,0.015634276667326325
2014-09-23,-0.008671083398285274
2014-09-24,-0.03813267813267809
2014-09-25,0.029426790640645708
2014-09-26,-0.006352357320099262
2014-09-29,0.006392967735490965
2014-09-30,-0.015583126550868418
2014-10-01,0.007259528130671495
2014-10-02,-0.002802802802802814
2014-10-03,0.0
2014-10-06,-0.008733186107207433
2014-10-07,0.02075949367088605
2014-10-08,0.0021825396825396713
2014-10-09,-0.0028707186695703032
2014-10-10,-0.009133326714980659
2014-10-13,-0.010620178338843825
2014-10-14,-0.012253164556961961
2014-10-15,-0.01312282140660243
2014-10-16,0.014647828797008067
2014-10-17,0.02139858707893932
2014-10-20,0.02716519647153161
2014-10-21,0.005074655996877096
2014-10-22,0.01786581221477817
2014-10-23,0.003720309071830588
2014-10-24,-0.0010454286257365465
2014-10-27,0.015507563504899586
2014-10-28,0.005621135469364892
2014-10-29,-0.0033538289547233036
2014-10-30,0.009534492428491269
2014-10-31,0.012962962962963016
2014-11-03,-0.007312614259597909
2014-11-04,0.002394106813996364
2014-11-05,-0.00146977769612343
2014-11-06,0.0028518859245630383
2014-11-07,-0.001651224658288293
2014-11-10,0.007994119268584073
2014-11-11,0.014129443938012735
2014-11-12,0.014112359550561736
2014-11-13,0.012054600248183068
2014-11-14,-0.001664039236293676
2014-11-17,0.012983595052197597
2014-11-18,-0.0069282064605525
2014-11-19,0.014301909828202673
2014-11-20,0.0013756340813343357
2014-11-21,0.018502618700094457
2014-11-24,-0.0086406743940991
2014-11-25,0.011904761904761954
2014-11-26,-0.0005882352941175898
2014-11-28,-0.03245606659379478
2014-12-01,-0.0038237594507690774
2014-12-02,0.011340835732356376
2014-12-03,-0.0037953937721039587
2014-12-04,-0.004242791583686855
2014-12-05,-0.022608695652173865
2014-12-08,0.015302491103202837
2014-12-09,-0.019015071854188586
2014-12-10,-0.0029477445288074882
2014-12-11,-0.016932449381831218
2014-12-12,-0.013715483459400433
2014-12-15,-0.013675213675213582
2014-12-16,0.024966040563960765
2014-12-17,0.02961338086098171
2014-12-18,-0.007723035952063955
2014-12-19,0.010377527285739815
2014-12-22,-0.0035417035594120017
2014-12-23,-0.004709436644748544
2014-12-24,0.01767699312561369
2014-12-26,-0.0007018159487674208
2014-12-29,-0.012202616100430169
2014-12-30,-0.019018841094916465
2014-12-31,-0.009512592861025522
2015-01-02,-0.028171590597274292
2015-01-05,9.411764705887167e-05
2015-01-06,0.01402220967438354
2015-01-07,0.038422273781902556
2015-01-08,0.0010724819018679466
2015-01-09,-0.024640657084188958
2015-01-12,0.008878718535469097
2015-01-13,-0.003810560696788257
2015-01-14,-0.027140255009107505
2015-01-15,-0.007770080509267912
2015-01-16,0.025757146900651045
2015-01-20,0.007634289919058115
2015-01-21,0.02601551802829766
2015-01-22,0.005160142348754433
2015-01-23,0.0010621348911310881
2015-01-26,-0.03501326259946944
2015-01-27,0.056532893531244285
2015-01-28,0.031133466308212673
2015-01-29,-0.01463414634146349
2015-01-30,0.012546944349607365
2015-02-02,0.0001685914186968746
2015-02-03,0.007669616519174013
2015-02-04,0.0031783205085312433
2015-02-05,-0.0084208771052192
2015-02-06,0.006642562852097806
2015-02-09,0.019211493484797837
2015-02-10,0.023438780527782328
2015-02-11,0.012652146060217796
2015-02-12,0.004902736043017591
2015-02-13,0.005901794145420208
2015-02-17,0.006923257451302551
2015-02-18,-0.0020588121042614672
2015-02-19,0.00813546126897638
2015-02-20,0.02706668211127839
2015-02-23,-0.006240601503759493
2015-02-24,-0.025573125520163394
2015-02-25,0.01261743924217719
2015-02-26,-0.014990606908714368
2015-02-27,0.004904250350303561
2015-03-02,0.0020915640250988477
2015-03-03,-0.006338899196042219
2015-03-04,-0.016570717286447764
2015-03-05,0.0015030456451229945
2015-03-06,0.004265402843601945
2015-03-09,-0.02068585810917096
2015-03-10,-0.01823146735202
2015-03-11,0.01807918848167546
2015-03-12,-0.006910405785456002
2015-03-13,0.01100412654745529
2015-03-16,0.016726690676270535
2015-03-17,0.011256297229219085
2015-03-18,-0.007589320463921494
2015-03-19,-0.012510294521353769
2015-03-20,0.010405083399523335
2015-03-23,-0.004087728952126374
2015-03-24,-0.02612676612203017
2015-03-25,0.006970335548711294
2015-03-26,-0.0079684481648422
2015-03-27,0.02531440162271809
2015-03-30,-0.015351744876157297
2015-03-31,-0.0014465964799486202
2015-04-01,0.008611670020120669
2015-04-02,0.016198531758697742
2015-04-06,-0.010522182960345421
2015-04-07,-0.003253710023014132
2015-04-08,0.007643312101910891
2015-04-09,0.004266750948166815
2015-04-10,-0.001966955153422502
2015-04-13,-0.004335829720141878
2015-04-14,0.0038004750593824545
2015-04-15,-0.004811484461271489
2015-04-16,-0.011254656415946751
2015-04-17,0.022845691382765484
2015-04-20,-0.005407523510971769
2015-04-21,0.013474115514931904
2015-04-22,0.008163582646555612
2015-04-23,0.004704249248091414
2015-04-24,0.01819158735032242
2015-04-27,-0.01575574820957409
2015-04-28,-0.014705882352941298
2015-04-29,-0.027129975124377963
2015-04-30,0.030363563723531623
2015-05-01,-0.0019387359441644049
2015-05-04,-0.02253302253302247
2015-05-05,-0.006279809220985628
2015-05-06,0.001999840012798976
2015-05-07,0.018840811112885193
2015-05-08,-0.010186491145588554
2015-05-11,-0.003601963267891057
2015-05-12,0.001152027966472095
2015-05-13,0.023331481628442056
2015-05-14,-0.0013958898797982041
2015-05-15,0.011027413217364194
2015-05-18,-0.000921729779552996
2015-05-19,-7.688167909580154e-05
2015-05-20,0.010226049515608059
2015-05-21,0.008752568688636927
2015-05-22,-0.022031084955485045
2015-05-26,0.018708532633852668
2015-05-27,-0.0020068915899881584
2015-05-28,-0.01138260737592958
2015-05-29,0.001957322689591614
2015-06-01,-0.004404948864289184
2015-06-02,0.0012311480455524514
2015-06-03,-0.005840762373193905
2015-06-04,-0.005488559059987692
2015-06-05,-0.006607073455110832
2015-06-08,-0.0029733959311423743
2015-06-09,0.011458169832051434
2015-06-10,-0.002250155183116015
2015-06-11,-0.011042849366202673
2015-06-12,-0.001965872454195172
2015-06-15,0.005357705641348823
2015-06-16,-0.0023510971786833636
2015-06-17,0.004556166535742328
2015-06-18,-0.010009383797309987
2015-06-19,0.00797788309636655
2015-06-22,-0.004545098346524554
2015-06-23,0.008501928678265075
2015-06-24,-0.004761533057528793
2015-06-25,-0.0058823529411764705
2015-06-26,-0.017514792899408275
2015-06-29,0.0071870232072592626
2015-06-30,0.009368148295794278
2015-07-01,-0.0012638230647709053
2015-07-02,-0.003479911420436553
2015-07-06,-0.002460317460317478
2015-07-07,-0.024822977166043477
2015-07-08,-0.02039650811781023
2015-07-09,0.0267344049304573
2015-07-10,0.01930564568462034
2015-07-13,-0.00039789909279004584
2015-07-14,0.009632991003900913
2015-07-15,0.013325973821163836
2015-07-16,0.00863746011983514
2015-07-17,0.018901404104304804
2015-07-20,-0.009994699780419423
2015-07-21,-0.042294455066921616
2015-07-22,-0.00047915668423576327
2015-07-23,-0.005273250239693166
2015-07-24,-0.013895582329317301
2015-07-27,0.004968640547364987
2015-07-28,-0.0031609661209272217
2015-07-29,-0.005041060248800637
2015-07-30,-0.008743973196044842
2015-07-31,-0.023577906018136845
2015-08-03,-0.03208375548801078
2015-08-04,0.006629448709002138
2015-08-05,-0.002339688041594543
2015-08-06,0.0033874750282289635
2015-08-07,0.036357340720221634
2015-08-10,-0.05203808887403946
2015-08-11,0.015419860780685524
2015-08-12,-0.0007809788267961576
2015-08-13,0.007034303082935197
2015-08-14,0.010348395998620238
2015-08-17,-0.005633321952884914
2015-08-18,-0.012789699570815407
2015-08-19,-0.020519954786540295
2015-08-20,-0.06116289391921882
2015-08-21,-0.024962178517397886
2015-08-24,0.006012412723041023
2015-08-25,0.057354925775978435
2015-08-26,0.029446622299206894
2015-08-27,0.0032766560396741457
2015-08-28,-0.004678259334451418
2015-08-31,-0.0446967009577865
2015-09-01,0.042888971407352434
2015-09-02,-0.017536051272921478
2015-09-03,-0.00996647639757188
2015-09-04,0.027820993868399434
2015-09-08,-0.01923248152435221
2015-09-09,0.021970040853381636
2015-09-10,0.014568712800923875
2015-09-11,0.0096313807897733
2015-09-14,0.00841210649553377
2015-09-15,0.0011179910560715123
2015-09-16,-0.02138991495575977
2015-09-17,-0.004125702247191001
2015-09-18,0.015513442044953644
2015-09-21,-0.015710441801926812
2015-09-22,0.008112874779541335
2015-09-23,0.005948215535339458
2015-09-24,-0.002521739130434837
2015-09-25,-0.019789033214192276
2015-09-28,-0.030060476698683704
2015-09-29,0.008160645516229604
2015-09-30,-0.003365165984538468
2015-10-01,0.007300602299689698
2015-10-02,0.0036238448994383556
2015-10-05,0.004784257086116637
2015-10-06,-0.004761476956248326
2015-10-07,-0.01155443220797979
2015-10-08,0.023926940639269447
2015-10-09,-0.0046378879771674115
2015-10-12,0.0017025089605735837
2015-10-13,-0.014133643438590325
2015-10-14,0.01497141820161515
2015-10-15,-0.007330591811192501
2015-10-16,0.006213976945244936
2015-10-19,0.01825830126197075
2015-10-20,-8.789663355885475e-05
2015-10-21,0.015295358649788983
2015-10-22,0.030995670995670983
2015-10-23,-0.03191132012092709
2015-10-26,-0.006332408049965336
2015-10-27,0.04120471409864687
2015-10-28,0.010564265951203196
2015-10-29,-0.008545590309466533
2015-10-30,0.014058577405857798
2015-11-02,0.011470539693018537
2015-11-03,-0.004650403850860677
2015-11-04,-0.008852459016393428
2015-11-05,0.0011577902745616984
2015-11-06,-0.004047579712539312
2015-11-09,-0.03151696110143483
2015-11-10,-0.00565213667894148
2015-11-11,-0.003358883817070025
2015-11-12,-0.02920843415139989
2015-11-13,0.016334342175538488
2015-11-16,-0.0042478651193343505
2015-11-17,0.03166505409446749
2015-11-18,0.012703555290306034
2015-11-19,0.004377841387438929
2015-11-20,-0.012992455993294193
2015-11-23,0.009596602972399112
2015-11-24,-0.007150067294750962
2015-11-25,-0.0018639328984156474
2015-11-27,0.004159239453357057
2015-11-30,-0.008114961961115755
2015-12-01,-0.009033577637634245
2015-12-02,-0.009287925696594413
2015-12-03,0.033246527777777764
2015-12-04,-0.006300932538015626
2015-12-07,-0.0004227257355427558
2015-12-08,-0.02207561532605937
2015-12-09,0.004756962463241629
2015-12-10,-0.025738142377550097
2015-12-11,-0.006184838310655617
2015-12-14,-0.01769203413940264
2015-12-15,0.007693003891754988
2015-12-16,-0.02119633554876953
2015-12-17,-0.02706918700679026
2015-12-18,0.012260680939356759
2015-12-21,-0.0009317059536009906
